movie_id,director_id,duration,gross,movie_title,num_voted_users,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio
299172,149,76.0,50026353.0,Home on the Range ,13581,English,USA,PG,110000000.0,2004.0,5.4,1.78
3410834,122,120.0,66002193.0,Allegiant ,44296,English,USA,PG-13,110000000.0,2016.0,5.8,2.35
433035,77,127.0,85463309.0,Real Steel ,254841,English,USA,PG-13,110000000.0,2011.0,7.1,2.35
2017020,148,105.0,71017784.0,The Smurfs 2 ,27257,English,USA,PG,105000000.0,2013.0,5.4,1.85
120179,150,121.0,48068396.0,Speed 2: Cruise Control ,60573,English,USA,PG-13,160000000.0,1997.0,3.7,2.35
1731141,78,114.0,61656849.0,Ender's Game ,184561,English,USA,PG-13,110000000.0,2013.0,6.7,2.35
337978,151,129.0,134520804.0,Live Free or Die Hard ,336235,English,USA,PG-13,110000000.0,2007.0,7.2,2.35
120737,16,171.0,313837577.0,The Lord of the Rings: The Fellowship of the Ring ,1238746,English,New Zealand,PG-13,93000000.0,2001.0,8.8,2.35
248667,152,165.0,58183966.0,Ali ,79186,English,USA,R,107000000.0,2001.0,6.8,2.35
312528,153,82.0,100446895.0,The Cat in the Hat ,36033,English,USA,PG,109000000.0,2003.0,3.8,1.85
343818,99,115.0,144795350.0,"I, Robot ",387632,English,USA,PG-13,120000000.0,2004.0,7.1,2.35
320661,18,194.0,47396698.0,Kingdom of Heaven ,217373,English,USA,R,130000000.0,2005.0,7.2,2.35
164912,93,84.0,140015224.0,Stuart Little ,94172,English,Germany,PG,133000000.0,1999.0,5.9,1.85
780521,154,97.0,104374107.0,The Princess and the Frog ,89351,English,USA,G,105000000.0,2009.0,7.1,1.85
3659388,18,151.0,228430993.0,The Martian ,472488,English,USA,PG-13,108000000.0,2015.0,8.1,2.35
1869849,155,22.0,,"10,000 B.C.             ",6,,,,,,7.2,
141907,156,104.0,6712451.0,Town & Country ,4102,English,New Line,R,90000000.0,2001.0,4.4,1.85
187078,157,127.0,101643008.0,Gone in Sixty Seconds ,218341,English,USA,PG-13,90000000.0,2000.0,6.5,2.35
172495,18,171.0,187670866.0,Gladiator ,982637,English,USA,R,103000000.0,2000.0,8.5,2.35
181689,36,145.0,132014112.0,Minority Report ,399651,English,USA,PG-13,102000000.0,2002.0,7.7,2.35
295297,121,174.0,261970615.0,Harry Potter and the Chamber of Secrets ,387616,English,UK,PG,100000000.0,2002.0,7.4,2.35
103064,1,153.0,204843350.0,Terminator 2: Judgment Day ,744891,English,USA,R,102000000.0,1991.0,8.5,2.35
1152836,152,140.0,97030725.0,Public Enemies ,230931,English,USA,R,100000000.0,2009.0,7.0,2.35
765429,18,176.0,130127620.0,American Gangster ,324671,English,USA,R,100000000.0,2007.0,7.8,1.85
111503,1,141.0,146282411.0,True Lies ,190439,English,USA,R,115000000.0,1994.0,7.2,2.35
1111422,158,106.0,65452312.0,The Taking of Pelham 1 2 3 ,149998,English,USA,R,100000000.0,2009.0,6.4,2.35
970866,159,98.0,148383780.0,Little Fockers ,85531,English,USA,PG-13,100000000.0,2010.0,5.5,1.85
1386588,160,116.0,119219978.0,The Other Guys ,189806,English,USA,PG-13,100000000.0,2010.0,6.7,2.35
116213,161,115.0,101228120.0,Eraser ,84424,English,USA,R,100000000.0,1996.0,6.1,2.35
1853728,162,165.0,162804648.0,Django Unchained ,955174,English,USA,R,100000000.0,2012.0,8.5,2.35
116583,163,91.0,100117603.0,The Hunchback of Notre Dame ,102933,English,USA,G,100000000.0,1996.0,6.9,1.78
120917,164,78.0,89296573.0,The Emperor's New Groove ,128285,English,USA,G,100000000.0,2000.0,7.3,1.66
1764651,165,103.0,85017401.0,The Expendables 2 ,246803,English,USA,R,92000000.0,2012.0,6.7,2.35
368891,67,131.0,173005002.0,National Treasure ,255447,English,USA,PG,100000000.0,2004.0,6.9,2.35
449010,166,104.0,75030163.0,Eragon ,108076,English,USA,PG,100000000.0,2006.0,5.1,2.35
386117,167,101.0,77222184.0,Where the Wild Things Are ,87677,English,Germany,PG,100000000.0,2009.0,6.8,2.35
848537,168,102.0,107515297.0,Epic ,85833,English,USA,PG,100000000.0,2013.0,6.7,2.35
146675,169,121.0,66862068.0,End of Days ,89509,English,USA,R,83000000.0,1999.0,5.7,2.35
450259,98,143.0,57366262.0,Blood Diamond ,400292,English,Germany,R,100000000.0,2006.0,8.0,2.35
993846,46,240.0,116866727.0,The Wolf of Wall Street ,780588,English,USA,R,100000000.0,2013.0,8.2,2.35
112462,128,121.0,184031112.0,Batman Forever ,190786,English,USA,PG-13,100000000.0,1995.0,5.4,1.85
120201,170,129.0,54700065.0,Starship Troopers ,221521,English,USA,R,105000000.0,1997.0,7.2,1.85
1371111,171,172.0,27098580.0,Cloud Atlas ,284825,English,Germany,R,102000000.0,2012.0,7.5,2.35
1219342,10,101.0,55673333.0,Legend of the Guardians: The Owls of Ga'Hoole ,65785,English,USA,PG,80000000.0,2010.0,7.0,2.35
327554,172,87.0,40198710.0,Catwoman ,87451,English,USA,PG-13,100000000.0,2004.0,3.3,2.35
133240,154,95.0,38120554.0,Treasure Planet ,71527,English,USA,PG,140000000.0,2002.0,7.1,1.5
457400,173,102.0,49392095.0,Land of the Lost ,52029,English,USA,PG-13,100000000.0,2009.0,5.4,1.85
2333784,174,131.0,39292022.0,The Expendables 3 ,127258,English,USA,PG-13,90000000.0,2014.0,6.1,2.35
362165,175,94.0,17010646.0,Son of the Mask ,40751,English,USA,PG,84000000.0,2005.0,2.2,1.85
1390411,81,122.0,24985612.0,In the Heart of the Sea ,71782,English,USA,PG-13,100000000.0,2015.0,7.0,1.85
180052,176,95.0,4411102.0,The Adventures of Pluto Nash ,20295,English,USA,PG-13,100000000.0,2002.0,3.8,1.85
947810,110,115.0,35024475.0,Green Zone ,110364,English,France,R,100000000.0,2010.0,6.9,2.35
2452042,177,88.0,130174897.0,The Peanuts Movie ,27918,English,USA,G,99000000.0,2015.0,7.2,1.85
120176,178,110.0,10200000.0,The Spanish Prisoner ,18697,English,USA,PG,10000000.0,1997.0,7.3,1.85
209163,52,130.0,202007640.0,The Mummy Returns ,248045,English,USA,PG-13,98000000.0,2001.0,6.3,2.35
217505,46,216.0,77679638.0,Gangs of New York ,314033,English,USA,R,100000000.0,2002.0,7.5,2.35
1410063,179,146.0,9213.0,The Flowers of War ,38690,Mandarin,China,R,94000000.0,2011.0,7.6,2.35
423294,180,85.0,58867694.0,Surf's Up ,54077,English,USA,PG,100000000.0,2007.0,6.8,1.85
327162,181,93.0,59475623.0,The Stepford Wives ,49739,English,USA,PG-13,90000000.0,2004.0,5.2,1.85
265086,18,152.0,108638745.0,Black Hawk Down ,292022,English,USA,R,92000000.0,2001.0,7.7,2.35
1790886,182,85.0,86897182.0,The Campaign ,106790,English,USA,R,95000000.0,2012.0,6.2,1.85
119116,183,126.0,63540020.0,The Fifth Element ,343274,English,France,PG-13,93000000.0,1997.0,7.7,2.35
1261945,184,146.0,95328937.0,Sex and the City 2 ,59581,English,USA,R,100000000.0,2010.0,4.3,1.85
138749,185,89.0,50802661.0,The Road to El Dorado ,58300,English,USA,PG,95000000.0,2000.0,6.9,1.85
1667889,177,88.0,161317423.0,Ice Age: Continental Drift ,145321,English,USA,PG,95000000.0,2012.0,6.6,2.35
266543,6,100.0,380838870.0,Finding Nemo ,692482,English,USA,G,94000000.0,2003.0,8.2,1.85
167260,16,192.0,377019252.0,The Lord of the Rings: The Return of the King ,1215718,English,USA,PG-13,94000000.0,2003.0,8.9,2.35
167261,16,172.0,340478898.0,The Lord of the Rings: The Two Towers ,1100446,English,USA,PG-13,94000000.0,2002.0,8.7,2.35
1121096,186,102.0,17176900.0,Seventh Son ,54501,English,USA,PG-13,95000000.0,2014.0,5.5,2.35
146316,165,100.0,131144183.0,Lara Croft: Tomb Raider ,157016,English,USA,PG-13,115000000.0,2001.0,5.7,2.35
2209764,187,119.0,23014504.0,Transcendence ,172707,English,UK,PG-13,100000000.0,2014.0,6.3,2.35
163025,87,92.0,181166115.0,Jurassic Park III ,219501,English,USA,PG-13,93000000.0,2001.0,5.9,1.85
1318514,188,105.0,176740650.0,Rise of the Planet of the Apes ,403836,English,USA,PG-13,93000000.0,2011.0,7.6,2.35
416236,189,107.0,71148699.0,The Spiderwick Chronicles ,68935,English,USA,PG,90000000.0,2008.0,6.6,2.35
1606378,190,101.0,67344392.0,A Good Day to Die Hard ,165618,English,USA,R,92000000.0,2013.0,5.3,1.85
317705,58,115.0,261437578.0,The Incredibles ,479166,English,USA,PG,92000000.0,2004.0,8.0,2.35
112760,191,124.0,11000000.0,Cutthroat Island ,21102,English,USA,PG-13,98000000.0,1995.0,5.6,2.35
814255,121,118.0,88761720.0,Percy Jackson & the Olympians: The Lightning Thief ,141179,English,UK,PG,95000000.0,2010.0,5.9,2.35
119654,15,98.0,250147615.0,Men in Black ,403014,English,USA,PG-13,90000000.0,1997.0,7.3,1.85
120363,28,82.0,245823397.0,Toy Story 2 ,385871,English,USA,G,90000000.0,1999.0,7.9,1.85
477080,158,98.0,81557479.0,Unstoppable ,149947,English,USA,PG-13,100000000.0,2010.0,6.8,2.35
266915,25,90.0,226138454.0,Rush Hour 2 ,160440,English,USA,PG-13,90000000.0,2001.0,6.6,2.35
161081,41,130.0,155370362.0,What Lies Beneath ,98403,English,USA,PG-13,100000000.0,2000.0,6.6,2.35
844471,192,90.0,124870275.0,Cloudy with a Chance of Meatballs ,152601,English,USA,PG,100000000.0,2009.0,7.0,2.35
1080016,124,94.0,196573705.0,Ice Age: Dawn of the Dinosaurs ,166791,English,USA,PG,90000000.0,2009.0,7.0,1.85
359950,193,114.0,58229120.0,The Secret Life of Walter Mitty ,236421,English,USA,PG,90000000.0,2013.0,7.3,2.35
160127,31,94.0,125305545.0,Charlie's Angels ,145350,English,USA,PG-13,92000000.0,2000.0,5.5,2.35
407887,46,151.0,132373442.0,The Departed ,873649,English,USA,R,90000000.0,2006.0,8.5,2.35
120762,194,88.0,120618403.0,Mulan ,171792,English,USA,G,90000000.0,1998.0,7.5,1.66
942385,193,121.0,110416702.0,Tropic Thunder ,307539,English,USA,R,92000000.0,2008.0,7.0,2.35
1568346,64,158.0,102515793.0,The Girl with the Dragon Tattoo ,330152,English,USA,R,90000000.0,2011.0,7.8,2.35
112864,126,128.0,100012500.0,Die Hard with a Vengeance ,299258,English,USA,R,90000000.0,1995.0,7.6,2.35
988045,125,128.0,209019489.0,Sherlock Holmes ,477300,English,USA,PG-13,90000000.0,2009.0,7.6,1.85
230011,163,95.0,84037039.0,Atlantis: The Lost Empire ,72591,English,USA,PG,120000000.0,2001.0,6.8,2.35
2974918,195,92.0,85884815.0,Alvin and the Chipmunks: The Road Chip ,9418,English,USA,PG,90000000.0,2015.0,5.0,1.85
985699,11,121.0,83077470.0,Valkyrie ,183247,English,USA,PG-13,75000000.0,2008.0,7.1,1.85
960144,196,113.0,100018837.0,You Don't Mess with the Zohan ,156348,English,USA,PG-13,90000000.0,2008.0,5.5,1.85
2120120,121,106.0,78747585.0,Pixels ,89770,English,USA,PG-13,88000000.0,2015.0,5.6,2.35
212720,36,146.0,78616689.0,A.I. Artificial Intelligence ,238747,English,USA,PG-13,100000000.0,2001.0,7.1,1.85
338094,93,88.0,75817994.0,The Haunted Mansion ,32049,English,USA,PG,90000000.0,2003.0,4.9,2.35
118884,41,150.0,100853835.0,Contact ,200556,English,USA,PG,90000000.0,1997.0,7.4,2.35
164052,170,119.0,73209340.0,Hollow Man ,101834,English,USA,R,95000000.0,2000.0,5.7,1.85
373926,197,128.0,72515360.0,The Interpreter ,86152,Aboriginal,UK,PG-13,80000000.0,2005.0,6.4,2.35
1854564,198,106.0,68558662.0,Percy Jackson: Sea of Monsters ,86627,English,USA,PG,90000000.0,2013.0,5.9,2.35
325703,150,117.0,65653758.0,Lara Croft Tomb Raider: The Cradle of Life ,102747,English,USA,PG-13,95000000.0,2003.0,5.5,2.35
3110958,102,129.0,64685359.0,Now You See Me 2 ,40862,English,USA,PG-13,90000000.0,2016.0,6.9,2.35
120053,114,116.0,61355436.0,The Saint ,52136,English,USA,PG-13,68000000.0,1997.0,6.2,2.35
266987,158,114.0,26871.0,Spy Game ,121259,English,Germany,R,92000000.0,2001.0,7.0,2.35
183523,199,114.0,60874615.0,Mission to Mars ,60467,English,USA,PG,90000000.0,2000.0,5.6,2.35
1436562,124,96.0,143618384.0,Rio ,165333,English,USA,G,90000000.0,2011.0,7.0,2.35
182789,121,132.0,58220776.0,Bicentennial Man ,87785,English,USA,PG,100000000.0,1999.0,6.8,1.85
120461,200,104.0,47474112.0,Volcano ,58227,English,USA,PG-13,90000000.0,1997.0,5.4,1.85
118972,201,111.0,42877165.0,The Devil's Own ,45602,English,USA,R,86000000.0,1997.0,6.1,2.35
267626,202,138.0,35168677.0,K-19: The Widowmaker ,49311,English,UK,PG-13,100000000.0,2002.0,6.7,2.35
1502712,203,100.0,56114221.0,Fantastic Four ,110486,English,USA,PG-13,120000000.0,2015.0,4.3,2.35
352248,81,144.0,61644321.0,Cinderella Man ,148238,English,USA,PG-13,88000000.0,2005.0,8.0,2.35
1041804,204,110.0,190562.0,The Nutcracker in 3D ,2508,English,UK,PG,90000000.0,2010.0,4.4,2.35
329575,205,140.0,120147445.0,Seabiscuit ,57661,English,USA,PG-13,87000000.0,2003.0,7.3,2.35
117998,150,113.0,241688385.0,Twister ,144053,English,USA,PG-13,92000000.0,1996.0,6.3,2.35
162222,41,143.0,233630478.0,Cast Away ,394317,English,USA,PG-13,90000000.0,2000.0,7.7,1.85
366548,80,108.0,197992827.0,Happy Feet ,132501,English,USA,PG,100000000.0,2006.0,6.5,2.35
372183,110,108.0,176049130.0,The Bourne Supremacy ,348232,English,USA,PG-13,75000000.0,2004.0,7.8,2.35
118571,68,124.0,172620724.0,Air Force One ,146134,English,USA,R,85000000.0,1997.0,6.4,2.35
240772,145,116.0,183405771.0,Ocean's Eleven ,402645,English,USA,PG-13,85000000.0,2001.0,7.8,2.35
1509767,206,110.0,20315324.0,The Three Musketeers ,88542,English,Germany,PG-13,75000000.0,2011.0,5.8,2.35
837562,207,91.0,148313048.0,Hotel Transylvania ,164148,English,USA,PG,85000000.0,2012.0,7.1,1.85
461770,208,107.0,127706877.0,Enchanted ,142496,English,USA,PG,85000000.0,2007.0,7.1,2.35
2243973,107,44.0,,Hannibal             ,159910,English,USA,TV-14,,,8.6,1.78
1599348,209,115.0,126149655.0,Safe House ,166693,English,USA,R,85000000.0,2012.0,6.8,2.35
211181,208,100.0,66941559.0,102 Dalmatians ,26413,English,USA,G,85000000.0,2000.0,4.8,1.85
471042,25,104.0,78009155.0,Tower Heist ,110073,English,USA,PG-13,75000000.0,2011.0,6.2,2.35
457939,210,138.0,63224849.0,The Holiday ,182757,English,USA,PG-13,85000000.0,2006.0,6.9,1.85
120660,158,140.0,111544445.0,Enemy of the State ,188116,English,USA,R,90000000.0,1998.0,7.3,2.35
1230414,210,120.0,112703470.0,It's Complicated ,69860,English,USA,R,85000000.0,2009.0,6.6,1.85
496806,145,122.0,117144465.0,Ocean's Thirteen ,256928,English,USA,PG-13,85000000.0,2007.0,6.9,2.35
400717,211,83.0,84303558.0,Open Season ,65270,English,USA,PG,85000000.0,2006.0,6.2,1.85
1840309,212,139.0,150832203.0,Divergent ,341058,English,USA,PG-13,85000000.0,2014.0,6.7,2.35
215750,213,131.0,51396781.0,Enemy at the Gates ,188887,English,USA,R,68000000.0,2001.0,7.6,2.35
327850,21,104.0,47592825.0,The Rundown ,82731,English,USA,PG-13,85000000.0,2003.0,6.7,2.35
107362,126,130.0,50016394.0,Last Action Hero ,106528,English,USA,PG-13,70000000.0,1993.0,6.2,2.35
397535,14,145.0,57010853.0,Memoirs of a Geisha ,119286,English,USA,PG-13,85000000.0,2005.0,7.3,2.35
463985,39,104.0,62494975.0,The Fast and the Furious: Tokyo Drift ,179500,English,USA,PG-13,85000000.0,2006.0,6.0,2.35
1430607,214,97.0,46440491.0,Arthur Christmas ,35446,English,UK,PG,100000000.0,2011.0,7.1,1.85
119643,215,178.0,44606335.0,Meet Joe Black ,169023,English,USA,PG-13,90000000.0,1998.0,7.1,1.85
233469,216,108.0,40048332.0,Collateral Damage ,61417,English,USA,R,85000000.0,2002.0,5.5,1.85
78754,217,123.0,,All That Jazz ,19228,English,USA,R,,1979.0,7.8,1.85
1667353,218,106.0,64933670.0,Mirror Mirror ,70838,English,USA,PG,85000000.0,2012.0,5.6,1.85
446029,219,112.0,31494270.0,Scott Pilgrim vs. the World ,273921,English,USA,PG-13,60000000.0,2010.0,7.5,1.85
298814,220,135.0,31111260.0,The Core ,77029,English,USA,PG-13,60000000.0,2003.0,5.4,2.35
144528,221,109.0,123307945.0,Nutty Professor II: The Klumps ,39391,English,USA,PG-13,65000000.0,2000.0,4.3,1.85
267913,148,86.0,153288182.0,Scooby-Doo ,71424,English,USA,PG,84000000.0,2002.0,4.9,1.85
389860,222,107.0,137340146.0,Click ,246492,English,USA,PG-13,70000000.0,2006.0,6.4,1.85
1287468,143,82.0,43575716.0,Cats & Dogs: The Revenge of Kitty Galore ,10233,English,USA,PG,85000000.0,2010.0,4.3,1.85
489099,50,88.0,80170146.0,Jumper ,243053,English,USA,PG-13,85000000.0,2008.0,6.1,2.35
411477,35,120.0,75754670.0,Hellboy II: The Golden Army ,208422,English,USA,PG-13,85000000.0,2008.0,7.0,1.85
443706,64,162.0,33048353.0,Zodiac ,301279,English,USA,R,65000000.0,2007.0,7.7,2.35
216216,144,123.0,34543701.0,The 6th Day ,100001,English,USA,PG-13,82000000.0,2000.0,5.9,2.35
315327,49,101.0,242589580.0,Bruce Almighty ,296904,English,USA,PG-13,81000000.0,2003.0,6.7,1.85
1320253,223,113.0,102981571.0,The Expendables ,270226,English,USA,R,80000000.0,2010.0,6.5,2.35
117060,199,110.0,180965237.0,Mission: Impossible ,300542,English,USA,PG-13,80000000.0,1996.0,7.1,2.35
1392170,205,142.0,407999255.0,The Hunger Games ,701607,English,USA,PG-13,78000000.0,2012.0,7.3,2.35
1411697,224,102.0,254455986.0,The Hangover Part II ,375879,English,USA,R,80000000.0,2011.0,6.5,2.35
103776,75,126.0,162831698.0,Batman Returns ,215255,English,USA,PG-13,80000000.0,1992.0,7.0,1.85
327084,225,83.0,155019340.0,Over the Hedge ,127345,English,USA,PG,80000000.0,2006.0,6.8,1.85
275847,61,85.0,145771527.0,Lilo & Stitch ,117212,English,USA,PG,80000000.0,2002.0,7.2,1.66
413895,226,97.0,82506325.0,Charlotte's Web ,27838,English,USA,G,,2006.0,6.4,1.85
120647,227,120.0,140459099.0,Deep Impact ,135601,English,USA,PG-13,75000000.0,1998.0,6.1,2.35
1821694,97,116.0,53215979.0,RED 2 ,125036,English,USA,PG-13,84000000.0,2013.0,6.7,2.35
398165,221,113.0,158115031.0,The Longest Yard ,130070,English,USA,PG-13,82000000.0,2005.0,6.4,2.35
1615918,57,87.0,133103929.0,Alvin and the Chipmunks: Chipwrecked ,22838,English,USA,G,75000000.0,2011.0,4.4,1.85
2191701,196,101.0,133668525.0,Grown Ups 2 ,107817,English,USA,PG-13,80000000.0,2013.0,5.4,1.85
425061,221,110.0,130313314.0,Get Smart ,168172,English,USA,PG-13,80000000.0,2008.0,6.5,1.85
337741,210,128.0,124590960.0,Something's Gotta Give ,91092,English,USA,PG-13,80000000.0,2003.0,6.7,1.85
1130884,46,138.0,127968405.0,Shutter Island ,786092,English,USA,R,80000000.0,2010.0,8.1,2.35
369436,228,88.0,120136047.0,Four Christmases ,48500,English,Germany,PG-13,80000000.0,2008.0,5.6,1.85
358082,168,91.0,128200012.0,Robots ,103022,English,USA,PG,75000000.0,2005.0,6.3,1.85
119094,129,138.0,112225777.0,Face/Off ,283967,English,USA,R,80000000.0,1997.0,7.3,2.35
960731,229,99.0,109993847.0,Bedtime Stories ,72326,English,USA,PG,80000000.0,2008.0,6.1,2.35
257044,3,117.0,104054514.0,Road to Perdition ,200359,English,USA,R,80000000.0,2002.0,7.7,2.35
1564367,196,117.0,103028109.0,Just Go with It ,172878,English,USA,PG-13,80000000.0,2011.0,6.4,1.85
3322312,107,54.0,,Daredevil             ,213483,English,USA,TV-MA,,,8.8,16.0
118880,165,123.0,101087161.0,Con Air ,225282,English,USA,R,75000000.0,1997.0,6.8,2.35
1059786,230,118.0,101111837.0,Eagle Eye ,150764,English,USA,PG-13,80000000.0,2008.0,6.6,2.35
159365,231,154.0,95632614.0,Cold Mountain ,118483,English,USA,R,79000000.0,2003.0,7.2,2.35
1037705,232,118.0,94822707.0,The Book of Eli ,227072,English,USA,R,80000000.0,2010.0,6.9,2.35
119137,233,90.0,92969824.0,Flubber ,63625,English,USA,PG,80000000.0,1997.0,5.2,1.85
171363,150,113.0,91188905.0,The Haunting ,58184,English,USA,PG-13,80000000.0,1999.0,4.9,2.35
117705,234,88.0,90443603.0,Space Jam ,112167,English,USA,PG,80000000.0,1996.0,6.3,1.77
383216,77,93.0,82226474.0,The Pink Panther ,65499,English,USA,PG,65000000.0,2006.0,5.6,1.85
118883,100,135.0,76081498.0,Conspiracy Theory ,76099,English,USA,R,75000000.0,1997.0,6.7,2.35
2713180,48,134.0,85707116.0,Fury ,303185,English,USA,R,68000000.0,2014.0,7.6,2.35
120828,235,98.0,74329966.0,Six Days Seven Nights ,60910,English,USA,PG-13,70000000.0,1998.0,5.7,2.35
1302067,236,80.0,100169068.0,Yogi Bear ,16385,English,USA,PG,80000000.0,2010.0,4.6,1.85
166813,237,83.0,73215310.0,Spirit: Stallion of the Cimarron ,44143,English,USA,G,80000000.0,2002.0,7.0,2.35
1222817,222,102.0,80360866.0,Zookeeper ,44662,English,USA,PG,80000000.0,2011.0,5.2,2.35
120738,238,130.0,69102910.0,Lost in Space ,58402,English,USA,PG-13,80000000.0,1998.0,5.1,2.35
368008,239,129.0,65948711.0,The Manchurian Candidate ,86422,English,USA,R,80000000.0,2004.0,6.6,1.85
119033,240,117.0,821997.0,Déjà Vu ,666,English,USA,PG-13,,1997.0,7.0,1.85
2510894,207,89.0,169692572.0,Hotel Transylvania 2 ,56501,English,USA,PG,80000000.0,2015.0,6.7,1.85
57733,107,25.0,,Bewitched             ,11427,English,USA,TV-G,,,7.6,4.0
120910,241,74.0,60507228.0,Fantasia 2000 ,27543,English,USA,G,80000000.0,1999.0,7.3,1.78
268695,91,96.0,56684819.0,The Time Machine ,103787,English,USA,PG-13,80000000.0,2002.0,5.9,2.35
120751,176,114.0,50628009.0,Mighty Joe Young ,22955,English,USA,PG,90000000.0,1998.0,5.6,1.85
244244,157,99.0,69772969.0,Swordfish ,155532,English,USA,R,80000000.0,2001.0,6.5,2.35
386140,29,129.0,45356386.0,The Legend of Zorro ,71574,Spanish,USA,PG,75000000.0,2005.0,5.9,2.35
120889,242,113.0,55350897.0,What Dreams May Come ,83560,English,USA,PG-13,85000000.0,1998.0,7.0,2.35
185431,243,90.0,39442871.0,Little Nicky ,80639,English,USA,PG-13,80000000.0,2000.0,5.3,1.85
355295,244,118.0,37899638.0,The Brothers Grimm ,98472,English,USA,PG-13,88000000.0,2005.0,5.9,1.85
116996,75,106.0,37754208.0,Mars Attacks! ,172217,English,USA,PG-13,70000000.0,1996.0,6.3,2.35
4291590,245,81.0,,Evolution ,979,French,France,,,2015.0,6.4,2.35
119051,94,117.0,27779888.0,The Edge ,55913,English,USA,R,,1997.0,6.9,2.35
986263,62,89.0,38542418.0,Surrogates ,151424,English,USA,PG-13,80000000.0,2009.0,6.3,2.35
146309,141,145.0,34566746.0,Thirteen Days ,45231,English,USA,PG-13,80000000.0,2000.0,7.3,1.85
